,target,text
3169,0,mah b pick tomorrow
3170,0,still otsid le u come morrow maga
3171,0,u still plumber tape wrench could borrow
3172,1,dear voucher holder claim week offer pc pleas go http www e tlp co uk reward ts cs appli
3173,0,vl bcum difficult
3175,0,havent still waitin usual come back sch oredi
3176,0,meet da call
3177,0,k k watch film
3178,0,cinema plu drink appeal tomo fr thriller director like mac
3179,0,size eleph tablet u shove um ur ass
3180,0,mani peopl seem special first sight remain special till last sight maintain till life end take cr da
3181,0,parent kidz friend n colleagu scream surpris wait sofa nake
3182,0,dunno juz askin co got card got salon call hair sens tot da one cut ur hair
3183,0,good morn pooki pie lol hope wake u
3184,0,mayb woke fuck problem
3185,0,happi birthday dear lot love rakhesh nri
3187,1,nd time tri contact u u pound prize claim easi call p per min bt nation rate
3188,0,x lt gt go get
3189,0,hi neva worri bout da truth coz truth lead ur heart least uniqu person like u deserv sleep tight morn
3190,1,ur award citi break could win summer shop spree everi wk txt store skilgm tsc winawk age perwksub
3191,0,ur paper today e morn aft
3192,0,lick everi drop readi use mouth well
3193,0,expect whenev text hope goe well tomo
3194,0,great p diddi neighbor come toothpast everi morn
3195,0,av new number wil u use one ta
3196,0,poke man everyday teach canada abi say hi
3197,0,lor chang suntec wat time u come
3198,0,de see onlin shop ask
3199,0,curiou cuz ask
3201,0,okay lor wah like def wont let us go haha say term condit
3202,0,haha yup hope lose kg mon hip hop go orchard weigh
3203,0,good r u work
3204,0,oh ye littl weather kind coccoon home
3205,0,home also
3206,0,phone weirdest auto correct
3207,0,oop phone die even know yeah like better
3208,0,havent mu ask u st wat meet lunch den u n meet alreadi lor u wan go ask da ge st confirm w asap
3209,0,said u mind go bedroom minut ok sed sexi mood came minut latr wid cake n wife
3210,0,oh yeah hav great time newquay send postcard look girl im gone u know im talkin bout xx
3211,0,got divorc lol
3212,0,ur pin
3213,0,babe got enough money pick bread milk give back get home
3214,0,want snow freez windi
3215,1,urgent tri contact u today draw show prize guarante call land line claim valid hr
3216,0,come mahal bu stop lt decim gt
3217,0,know week go tirunelvai da
3218,0,babi promis treat well bet take good care
3219,0,like hotel dusk game think solv puzzl area thing
3220,1,thank rington order refer number x mobil charg tone arriv pleas call custom servic
3221,0,hi love goe day fuck morn woke drop cell way stair seem alright phew miss
3222,0,well must pain catch
3223,0,sorri da thangam mistak
3224,0,need coz never go
3225,0,rose red red blood blood heart heart u u send ti ur friend includ u like u get back u r poor relat u need support u r frnd mani luv u pray god marri u tri
3228,1,ur cash balanc current pound maxim ur cash send collect p msg cc po box tcr w
3229,0,feel like dick keep sleep text facebook messag sup town
3230,0,plm come da way
3231,0,guess want alon time could show watch
3232,0,height recycl read twice peopl spend time earn money money spent spend time good morn keep smile
3233,0,yup comin
3234,0,ye princess toledo
3235,0,aight text back mu swing need somebodi get door
3236,0,ron say fri leh n said ding tai feng cant make reserv said wait lor
3237,0,good swimsuit allow
3238,0,okay soon best
3239,0,cute thought friendship necessari share everi secret ur close frnd
3240,0,ok sent u da latest version da project
3242,0,pl accept one day beg chang number
3243,0,squeeeeez christma hug u lik frndshp den hug back u get u r cute u r luvd u r lucki none peopl hate u
3244,0,ok anybodi ask abt u tel p
3245,0,funni fact nobodi teach volcano erupt tsunami aris hurrican sway aroundn teach hw choos wife natur disast happen
3246,0,gonna ring weekend wot
3247,0,also track lighter find
3249,0,babe need advic
3250,0,leav around four ok
3251,0,come medic colleg pm forward da
3252,0,k k good go
3253,0,make lasagna vodka
3254,0,hi kate u give ring asap xxx
3255,0,peopl tour thought sofa thing sent curiou sugar
3256,0,told go got drunk
3257,0,fuck chicken messag would late woould buzz hear word
3258,1,congratul thank good friend u xma prize claim easi call p per minut bt nation rate
3259,0,alway look excus citi
3260,0,yup still coffe wif fren fren drove give lift
3261,0,shore takin bu
3262,0,u gonna get deu ex
3263,0,send email mind lt gt time per night
3264,1,want new nokia colour phone deliveredtomorrow free minut mobil free text free camcord repli call
3265,0,tap spile seven pub ga st broad st canal ok
3266,0,ok come n pick u engin
3267,0,never want tell short edg late
3268,0,raviyog peripher bhayandar east
3269,0,k actual guy meet sunoco howard right way
3271,0,moon come color dream star make music sm give warm peac sleep good night
3272,0,finish eat got u plate leftov time
3273,0,thanx lot
3274,0,hurri home u big butt hang last caller u food done starv ask cook
3275,0,lol right diet everyday cheat anyway meant fatti
3276,0,great day beauti one
3277,0,happen interview
3279,0,badrith chennai sure pick us competit
3280,0,tot group mate lucki havent repli wat time need leav
3281,0,hey around got enough half ten owe
3282,0,hey tmr mayb meet yck
3283,0,alrit sam nic checkin ur number b
3284,0,make easi pay back lt gt yr say pay back earlier get
3285,0,worri sure get
3286,0,ga station like block away hous drive right sinc armenia end swann take howard
3287,1,someon u know ask date servic contact cant guess call reveal pobox ls hb p
3288,1,camera award sipix digit camera call fromm landlin deliveri within day
3289,0,tuition hm go one mind
3290,0,smoke peopl use wyli smoke much justifi ruin shit
3291,0,dear good morn feel dear
3292,0,littl med say take everi hour pain back took anoth hope die
3293,0,beauti tomorrow never come come alreadi today hunt beauti tomorrow wast wonder today goodmorn
3294,0,dunno lei decid lor abt leona oop tot ben go n msg
3295,0,hi move pub would great c u u cud come
3296,1,today voda number end select receiv award hava match pleas call quot claim code standard rate app
3297,1,messag free welcom new improv sex dog club unsubscrib servic repli stop msg p
3299,0,ever easier
3300,1,rct thnq adrian u text rgd vatian
3301,0,stop call everyon say might cancer throat hurt talk answer everyon call get one call babysit monday
3302,0,tough
3303,0,im gonnamissu much would say il send u postcard butther abouta much chanc merememberin asther ofsi breakin contract luv yaxx
3304,0,ee msg na poortiyagi odalebeku hanumanji name hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahav ee name lt gt janarig ivatt kalisidar next saturday olag ondu good news keluviri maretar ind dodda problum nalli siguviri idu matra lt gt true neglet
3305,0,hi darlin finish u pick meet text back number luv kate xxx
3306,0,set place heart mind mind easili forget heart alway rememb wish happi valentin day
3307,0,surpris still guess right lor
3308,0,oki wan meet bishan co bishan drive today
3310,0,hi darlin work u get troubl ijust talk mum morn realli good time last night im goin soon call u
3311,0,know serv mean
3312,0,huh hyde park mel ah opp got confus anyway tt e best choic den juz take
3313,0,oh gei happend tron mayb ill dl
3315,0,know girl alway safe selfish know got pa thank good night
3316,0,worri hope photo shoot went well spif fun workag
3317,0,freez crave ice fml
3318,0,kay sinc alreadi
3319,0,eh sorri leh din c ur msg sad alreadi lar watch tv u still offic
3320,0,yo im right yo work
3321,0,ok darlin supos ok worri much film stuff mate babysit call xx
3323,0,wake sinc check stuff saw true avail space pl call embassi send mail
3324,0,nope juz work
3325,0,huh fast dat mean u havent finish paint
3326,0,number u live
3327,0,put parti day week studi lightli think need draw custom checkbox know hardcor
3328,0,sac score big hundr set batsman
3329,0,send yetti number pl
3330,0,much cost approx per month
3331,0,ok theori test go book think may coz thought wanna go jiayin isnt free
3332,1,contact date servic someon know find call land line pobox w tg p
3333,0,fine give call know want question
3334,0,sorri got late start way
3335,0,u go back urself lor
3336,0,ga station go
3337,0,k u bore come home
3338,0,babe love cover face kiss
3339,0,like made throw smoke friend car one time awesom
3340,0,still check da
3341,0,go walmart stay
3342,0,forgotten might coupl buck send tomorrow k love ya
3343,0,oh great disturb talk
3344,0,revers cheat mathemat
3345,0,u welcom caught u use broken english
3346,0,problem babi good time talk call left messag
3348,0,oh brand
3349,0,sorri cant take call right happen r waxsto wat want come ill get medic insur abl deliv basic care current shop right medic insur give til friday morn that see major person guid right insur
3350,0,time come
3351,0,call say come today ok tell fool like ok
3352,0,email yifeng part oredi get fr
3353,0,r u sure understand wine good idea slurp
3354,0,minimum walk mile day
3355,0,ok problem get taxi c ing tomorrow tuesday tuesday think r go cinema
3356,0,brainless babi doll vehicl sariyag drive madok barolla
3358,1,sorri miss call let talk time
3359,0,pleas attend phone
3360,0,hate call didnt accept even singl call mine even messag
3361,0,messag phone hold
3362,0,free
3363,0,yo trip got postpon still stock
3365,0,wait call sir
3366,0,hey repli pa
3367,0,hey elain today meet still
3368,0,sorri gone place tomorrow realli sorri
3369,0,tiim let hug break tear
3370,0,tomorrow go theatr come wherev u call tell come tomorrow
3371,0,electr went fml
3372,0,look like found someth smoke great job
3373,0,also andro ice etc etc
3374,0,
3375,0,good afternon love today hope good mayb interview wake miss babe passion kiss across sea
3376,0,yup wun believ wat u realli neva c e msg sent shuhui
3377,0,how watch resiz
3378,0,dear umma call
3379,0,finish miss plenti
3380,1,complimentari star ibiza holiday cash need urgent collect landlin lose box sk wp ppm
3381,0,well meant oppos drunken night
3382,0,k must book huh go yoga basic sunday
3383,1,free msg bill mobil number mistak shortcod pleas call charg refund call free bt landlin
3384,0,ok
3385,0,oop mum somerset bit far back tomo see soon x
3386,0,u workin overtim nigpun
3387,0,kalli dismissi nd test
3388,0,guess got screwd
3389,1,pleas call immedi urgent messag wait
3391,0,r u cook dinner
3393,0,bull plan go float ikea without care world live mess anoth day
3394,0,buy
3395,1,urgent mobil number award bonu caller prize call land line valid hr
3396,0,heehe funni tho
3397,0,simpl arithmet percentag
3398,0,yeah leav hour least sound
3400,0,thank honey great day
3401,0,amaz quot sometim life difficult decid what wrong lie bring smile truth bring tear
3403,0,ask dad pick lar wan stay meh
3404,0,ju chillaxin
3405,0,hey da cool iknow wellda peril studentfinanci crisi spk u l r
3407,1,want new nokia colour phone deliveredtomorrow free minut mobil free text free camcord repli call
3408,0,what come hill monster hope great day thing r go fine busi though
3409,0,joy father john john joy father u an th hav lt gt iq ti ia question tri answer
3410,0,ill obey
3411,0,didnt search onlin let know
3412,0,need go get
3413,0,pic pleas send
3415,0,uhhhhrmm isnt tb test bad your sick
3416,0,haf enuff space got like mb
3417,1,life never much fun great came made truli special forget enjoy one gbp sm
3418,1,want new video phone anytim network min inclus video call download per week free deltomorrow call repli
3419,1,valu custom pleas advis follow recent review mob award bonu prize call
3420,1,welcom pleas repli age gender begin e g
3421,1,freemsg month unlimit free call activ smartcal txt call subscriptn gbp wk unlimit call help stop txt stop landlineonli
